,stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
5117,2,28,20227,2016,12,German Grand Prix,31/07/16,kvyat,26,KVY,Daniil,Kvyat,Russian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5118,2,29,19747,2016,12,German Grand Prix,31/07/16,sainz,55,SAI,Carlos,Sainz,Spanish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5119,2,31,19472,2016,12,German Grand Prix,31/07/16,vettel,5,VET,Sebastian,Vettel,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5120,2,31,19124,2016,12,German Grand Prix,31/07/16,button,22,BUT,Jenson,Button,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5121,2,32,19142,2016,12,German Grand Prix,31/07/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5122,2,32,19144,2016,12,German Grand Prix,31/07/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5123,2,32,19159,2016,12,German Grand Prix,31/07/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5124,2,33,18738,2016,12,German Grand Prix,31/07/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5125,2,32,20919,2016,12,German Grand Prix,31/07/16,haryanto,88,HAR,Rio,Haryanto,Indonesian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5126,2,33,19183,2016,12,German Grand Prix,31/07/16,bottas,77,BOT,Valtteri,Bottas,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5127,2,34,18504,2016,12,German Grand Prix,31/07/16,hamilton,44,HAM,Lewis,Hamilton,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5128,2,33,19318,2016,12,German Grand Prix,31/07/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5129,3,42,19755,2016,12,German Grand Prix,31/07/16,nasr,12,NAS,Felipe,Nasr,Brazilian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5130,3,43,19379,2016,12,German Grand Prix,31/07/16,perez,11,PER,Sergio,Pérez,Mexican,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5131,2,43,19863,2016,12,German Grand Prix,31/07/16,grosjean,8,GRO,Romain,Grosjean,French,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5132,3,44,28364,2016,12,German Grand Prix,31/07/16,rosberg,6,ROS,Nico,Rosberg,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5133,3,44,19907,2016,12,German Grand Prix,31/07/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5134,3,45,18967,2016,12,German Grand Prix,31/07/16,max_verstappen,33,VER,Max,Verstappen,Dutch,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5135,3,46,18979,2016,12,German Grand Prix,31/07/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5136,3,46,19000,2016,12,German Grand Prix,31/07/16,vettel,5,VET,Sebastian,Vettel,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5137,3,45,19725,2016,12,German Grand Prix,31/07/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5138,3,46,19268,2016,12,German Grand Prix,31/07/16,button,22,BUT,Jenson,Button,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5139,3,47,18475,2016,12,German Grand Prix,31/07/16,hamilton,44,HAM,Lewis,Hamilton,British,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5140,3,47,19525,2016,12,German Grand Prix,31/07/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5141,3,46,19658,2016,12,German Grand Prix,31/07/16,wehrlein,94,WEH,Pascal,Wehrlein,German,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5142,3,47,19127,2016,12,German Grand Prix,31/07/16,alonso,14,ALO,Fernando,Alonso,Spanish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5143,2,47,19326,2016,12,German Grand Prix,31/07/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5144,3,49,19264,2016,12,German Grand Prix,31/07/16,kvyat,26,KVY,Daniil,Kvyat,Russian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5145,3,49,21186,2016,12,German Grand Prix,31/07/16,haryanto,88,HAR,Rio,Haryanto,Indonesian,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5146,3,51,19547,2016,12,German Grand Prix,31/07/16,sainz,55,SAI,Carlos,Sainz,Spanish,hockenheimring,Hockenheimring,Hockenheim,Germany,103
5147,1,1,31235,2016,13,Belgian Grand Prix,28/08/16,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5148,1,1,26390,2016,13,Belgian Grand Prix,28/08/16,nasr,12,NAS,Felipe,Nasr,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5149,1,1,22403,2016,13,Belgian Grand Prix,28/08/16,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5150,1,1,87084,2016,13,Belgian Grand Prix,28/08/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5151,1,2,22484,2016,13,Belgian Grand Prix,28/08/16,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5152,1,6,23564,2016,13,Belgian Grand Prix,28/08/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5153,2,5,23061,2016,13,Belgian Grand Prix,28/08/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5154,1,6,23783,2016,13,Belgian Grand Prix,28/08/16,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5155,1,6,23705,2016,13,Belgian Grand Prix,28/08/16,grosjean,8,GRO,Romain,Grosjean,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5156,1,6,22698,2016,13,Belgian Grand Prix,28/08/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5157,1,6,28718,2016,13,Belgian Grand Prix,28/08/16,ocon,31,OCO,Esteban,Ocon,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5158,1,7,22190,2016,13,Belgian Grand Prix,28/08/16,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5159,1,7,23486,2016,13,Belgian Grand Prix,28/08/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5160,1,9,996150,2016,13,Belgian Grand Prix,28/08/16,rosberg,6,ROS,Nico,Rosberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5161,1,9,998401,2016,13,Belgian Grand Prix,28/08/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5162,2,9,998468,2016,13,Belgian Grand Prix,28/08/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5163,1,9,998234,2016,13,Belgian Grand Prix,28/08/16,alonso,14,ALO,Fernando,Alonso,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5164,1,9,1000478,2016,13,Belgian Grand Prix,28/08/16,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5165,2,9,1000664,2016,13,Belgian Grand Prix,28/08/16,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5166,2,9,1000284,2016,13,Belgian Grand Prix,28/08/16,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5167,1,9,1000466,2016,13,Belgian Grand Prix,28/08/16,kvyat,26,KVY,Daniil,Kvyat,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5168,2,9,1000234,2016,13,Belgian Grand Prix,28/08/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5169,2,9,999366,2016,13,Belgian Grand Prix,28/08/16,grosjean,8,GRO,Romain,Grosjean,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5170,2,9,998511,2016,13,Belgian Grand Prix,28/08/16,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5171,2,9,998328,2016,13,Belgian Grand Prix,28/08/16,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5172,2,9,998622,2016,13,Belgian Grand Prix,28/08/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5173,2,9,998546,2016,13,Belgian Grand Prix,28/08/16,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5174,2,9,1000980,2016,13,Belgian Grand Prix,28/08/16,ocon,31,OCO,Esteban,Ocon,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5175,2,9,1001198,2016,13,Belgian Grand Prix,28/08/16,nasr,12,NAS,Felipe,Nasr,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5176,3,9,943158,2016,13,Belgian Grand Prix,28/08/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5177,3,16,23231,2016,13,Belgian Grand Prix,28/08/16,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5178,2,21,24343,2016,13,Belgian Grand Prix,28/08/16,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5179,2,21,23359,2016,13,Belgian Grand Prix,28/08/16,kvyat,26,KVY,Daniil,Kvyat,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5180,3,22,22515,2016,13,Belgian Grand Prix,28/08/16,massa,19,MAS,Felipe,Massa,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5181,3,22,23561,2016,13,Belgian Grand Prix,28/08/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5182,3,22,23333,2016,13,Belgian Grand Prix,28/08/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5183,3,23,24015,2016,13,Belgian Grand Prix,28/08/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5184,2,23,22451,2016,13,Belgian Grand Prix,28/08/16,alonso,14,ALO,Fernando,Alonso,Spanish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5185,3,23,22762,2016,13,Belgian Grand Prix,28/08/16,vettel,5,VET,Sebastian,Vettel,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5186,3,23,22318,2016,13,Belgian Grand Prix,28/08/16,bottas,77,BOT,Valtteri,Bottas,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5187,3,23,23107,2016,13,Belgian Grand Prix,28/08/16,grosjean,8,GRO,Romain,Grosjean,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5188,3,23,30238,2016,13,Belgian Grand Prix,28/08/16,nasr,12,NAS,Felipe,Nasr,Brazilian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5189,3,24,22652,2016,13,Belgian Grand Prix,28/08/16,perez,11,PER,Sergio,Pérez,Mexican,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5190,4,24,23056,2016,13,Belgian Grand Prix,28/08/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5191,3,24,24208,2016,13,Belgian Grand Prix,28/08/16,ocon,31,OCO,Esteban,Ocon,French,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5192,2,25,22531,2016,13,Belgian Grand Prix,28/08/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5193,2,26,22596,2016,13,Belgian Grand Prix,28/08/16,rosberg,6,ROS,Nico,Rosberg,German,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5194,4,27,22727,2016,13,Belgian Grand Prix,28/08/16,max_verstappen,33,VER,Max,Verstappen,Dutch,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5195,3,32,22432,2016,13,Belgian Grand Prix,28/08/16,hamilton,44,HAM,Lewis,Hamilton,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5196,4,34,22578,2016,13,Belgian Grand Prix,28/08/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5197,3,35,23363,2016,13,Belgian Grand Prix,28/08/16,kvyat,26,KVY,Daniil,Kvyat,Russian,spa,Circuit de Spa-Francorchamps,Spa,Belgium,401
5198,1,2,33275,2016,14,Italian Grand Prix,04/09/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5199,1,2,27786,2016,14,Italian Grand Prix,04/09/16,nasr,12,NAS,Felipe,Nasr,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5200,2,4,810454,2016,14,Italian Grand Prix,04/09/16,nasr,12,NAS,Felipe,Nasr,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5201,1,13,24161,2016,14,Italian Grand Prix,04/09/16,bottas,77,BOT,Valtteri,Bottas,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5202,1,13,24610,2016,14,Italian Grand Prix,04/09/16,max_verstappen,33,VER,Max,Verstappen,Dutch,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5203,1,13,26843,2016,14,Italian Grand Prix,04/09/16,alonso,14,ALO,Fernando,Alonso,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5204,1,13,25183,2016,14,Italian Grand Prix,04/09/16,kvyat,26,KVY,Daniil,Kvyat,Russian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5205,1,14,24043,2016,14,Italian Grand Prix,04/09/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5206,1,14,24505,2016,14,Italian Grand Prix,04/09/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5207,1,15,24116,2016,14,Italian Grand Prix,04/09/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5208,1,15,24537,2016,14,Italian Grand Prix,04/09/16,perez,11,PER,Sergio,Pérez,Mexican,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5209,1,15,26427,2016,14,Italian Grand Prix,04/09/16,button,22,BUT,Jenson,Button,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5210,3,5,36594,2016,14,Italian Grand Prix,04/09/16,nasr,12,NAS,Felipe,Nasr,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5211,1,16,25472,2016,14,Italian Grand Prix,04/09/16,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5212,1,16,23745,2016,14,Italian Grand Prix,04/09/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5213,1,16,23940,2016,14,Italian Grand Prix,04/09/16,massa,19,MAS,Felipe,Massa,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5214,1,16,25962,2016,14,Italian Grand Prix,04/09/16,wehrlein,94,WEH,Pascal,Wehrlein,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5215,1,16,25150,2016,14,Italian Grand Prix,04/09/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5216,1,23,25301,2016,14,Italian Grand Prix,04/09/16,sainz,55,SAI,Carlos,Sainz,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5217,1,23,25145,2016,14,Italian Grand Prix,04/09/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5218,1,24,25550,2016,14,Italian Grand Prix,04/09/16,rosberg,6,ROS,Nico,Rosberg,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5219,1,25,23633,2016,14,Italian Grand Prix,04/09/16,hamilton,44,HAM,Lewis,Hamilton,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5220,2,28,24033,2016,14,Italian Grand Prix,04/09/16,perez,11,PER,Sergio,Pérez,Mexican,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5221,1,28,25340,2016,14,Italian Grand Prix,04/09/16,grosjean,8,GRO,Romain,Grosjean,French,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5222,2,30,23899,2016,14,Italian Grand Prix,04/09/16,bottas,77,BOT,Valtteri,Bottas,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5223,2,30,23757,2016,14,Italian Grand Prix,04/09/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5224,2,33,25033,2016,14,Italian Grand Prix,04/09/16,vettel,5,VET,Sebastian,Vettel,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5225,1,32,25539,2016,14,Italian Grand Prix,04/09/16,ocon,31,OCO,Esteban,Ocon,French,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5226,2,33,24553,2016,14,Italian Grand Prix,04/09/16,hulkenberg,27,HUL,Nico,Hülkenberg,German,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5227,2,33,23694,2016,14,Italian Grand Prix,04/09/16,alonso,14,ALO,Fernando,Alonso,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5228,2,33,24363,2016,14,Italian Grand Prix,04/09/16,kvyat,26,KVY,Daniil,Kvyat,Russian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5229,2,34,24279,2016,14,Italian Grand Prix,04/09/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5230,2,34,25515,2016,14,Italian Grand Prix,04/09/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5231,2,35,23827,2016,14,Italian Grand Prix,04/09/16,max_verstappen,33,VER,Max,Verstappen,Dutch,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5232,2,36,23822,2016,14,Italian Grand Prix,04/09/16,massa,19,MAS,Felipe,Massa,Brazilian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5233,2,37,23633,2016,14,Italian Grand Prix,04/09/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5234,2,38,24418,2016,14,Italian Grand Prix,04/09/16,button,22,BUT,Jenson,Button,British,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5235,2,39,24341,2016,14,Italian Grand Prix,04/09/16,sainz,55,SAI,Carlos,Sainz,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5236,3,49,24082,2016,14,Italian Grand Prix,04/09/16,alonso,14,ALO,Fernando,Alonso,Spanish,monza,Autodromo Nazionale di Monza,Monza,Italy,162
5237,1,1,26350,2016,15,Singapore Grand Prix,18/09/16,rosberg,6,ROS,Nico,Rosberg,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5238,1,1,25925,2016,15,Singapore Grand Prix,18/09/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5239,1,1,24453,2016,15,Singapore Grand Prix,18/09/16,hamilton,44,HAM,Lewis,Hamilton,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5240,1,1,24874,2016,15,Singapore Grand Prix,18/09/16,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5241,1,1,24649,2016,15,Singapore Grand Prix,18/09/16,alonso,14,ALO,Fernando,Alonso,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5242,1,1,24584,2016,15,Singapore Grand Prix,18/09/16,kvyat,26,KVY,Daniil,Kvyat,Russian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5243,1,1,25973,2016,15,Singapore Grand Prix,18/09/16,sainz,55,SAI,Carlos,Sainz,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5244,1,1,25740,2016,15,Singapore Grand Prix,18/09/16,max_verstappen,33,VER,Max,Verstappen,Dutch,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5245,1,1,25929,2016,15,Singapore Grand Prix,18/09/16,massa,19,MAS,Felipe,Massa,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5246,1,1,25816,2016,15,Singapore Grand Prix,18/09/16,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5247,1,1,26135,2016,15,Singapore Grand Prix,18/09/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5248,1,1,32821,2016,15,Singapore Grand Prix,18/09/16,perez,11,PER,Sergio,Pérez,Mexican,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5249,1,1,26519,2016,15,Singapore Grand Prix,18/09/16,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5250,1,1,42815,2016,15,Singapore Grand Prix,18/09/16,button,22,BUT,Jenson,Button,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5251,1,1,32709,2016,15,Singapore Grand Prix,18/09/16,bottas,77,BOT,Valtteri,Bottas,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5252,1,1,24308,2016,15,Singapore Grand Prix,18/09/16,wehrlein,94,WEH,Pascal,Wehrlein,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5253,1,1,24343,2016,15,Singapore Grand Prix,18/09/16,ocon,31,OCO,Esteban,Ocon,French,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5254,1,1,25057,2016,15,Singapore Grand Prix,18/09/16,nasr,12,NAS,Felipe,Nasr,Brazilian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5255,1,1,25211,2016,15,Singapore Grand Prix,18/09/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5256,1,1,24342,2016,15,Singapore Grand Prix,18/09/16,vettel,5,VET,Sebastian,Vettel,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5257,2,7,29846,2016,15,Singapore Grand Prix,18/09/16,sainz,55,SAI,Carlos,Sainz,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5258,2,8,29706,2016,15,Singapore Grand Prix,18/09/16,ericsson,9,ERI,Marcus,Ericsson,Swedish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5259,2,11,28847,2016,15,Singapore Grand Prix,18/09/16,jolyon_palmer,30,PAL,Jolyon,Palmer,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5260,2,13,28815,2016,15,Singapore Grand Prix,18/09/16,max_verstappen,33,VER,Max,Verstappen,Dutch,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5261,2,14,29401,2016,15,Singapore Grand Prix,18/09/16,alonso,14,ALO,Fernando,Alonso,Spanish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5262,2,15,28890,2016,15,Singapore Grand Prix,18/09/16,ricciardo,3,RIC,Daniel,Ricciardo,Australian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5263,2,15,29150,2016,15,Singapore Grand Prix,18/09/16,hamilton,44,HAM,Lewis,Hamilton,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5264,2,15,30301,2016,15,Singapore Grand Prix,18/09/16,kvyat,26,KVY,Daniil,Kvyat,Russian,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5265,2,15,28780,2016,15,Singapore Grand Prix,18/09/16,bottas,77,BOT,Valtteri,Bottas,Finnish,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5266,2,15,28998,2016,15,Singapore Grand Prix,18/09/16,button,22,BUT,Jenson,Button,British,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
5267,2,16,30546,2016,15,Singapore Grand Prix,18/09/16,rosberg,6,ROS,Nico,Rosberg,German,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,18
